date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:14:16	12277/12277	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a9ec680%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137573.jpg?69309	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375733947.jpg	(from http://www.sheng-fa.com.tw/product-detail-183377.html)
10:14:17	14300/14300	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a433900%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137568.jpg?69309	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375683947.jpg	(from http://www.sheng-fa.com.tw/product-detail-183377.html)
10:14:17	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?4226	C:/My%20Websites/1/www.sheng-fa.com.tw/favicon82ed.ico	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:14:27	62370/62370	---M--	200	added ('OK')	image/jpeg	etag:%224cc9d18738bc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137570.jpg?1073975446	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137570ced5.jpg	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:14:41	62370/62370	---M--	200	added ('OK')	image/jpeg	etag:%224cc9d18738bc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137570.jpg?00913	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137570b7d1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:14:43	12277/12277	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a9ec680%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137573.jpg?00913	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137573b7d1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:14:46	14300/14300	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a433900%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137568.jpg?00913	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137568b7d1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:14:49	14233/14233	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a61bd80%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137569.jpg?00913	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137569b7d1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:14:56	507411/507411	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a433900%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137568.jpg?69253	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137568ca5e.jpg	(from http://www.sheng-fa.com.tw/product-detail-183376.html)
10:14:57	45645/45645	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a9ec680%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137573.jpg?1915456367	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375732244.jpg	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:14:58	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?1704	C:/My%20Websites/1/www.sheng-fa.com.tw/favicona588.ico	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:15:08	45645/45645	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a9ec680%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137573.jpg?38277	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375738614.jpg	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:15:12	84978/84978	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a9ec680%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137573.jpg?38277	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-1375738614.jpg	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:15:14	14300/14300	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a433900%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137568.jpg?38277	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375688614.jpg	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:15:15	14233/14233	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a61bd80%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137569.jpg?38277	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375698614.jpg	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:15:17	13751/13751	---M--	200	added ('OK')	image/jpeg	etag:%224cc9d18738bc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137570.jpg?38277	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375708614.jpg	(from http://www.sheng-fa.com.tw/product-detail-183381.html)
10:15:18	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?7681	C:/My%20Websites/1/www.sheng-fa.com.tw/favicond367.ico	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:18	517275/517275	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa3a61bd80%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137569.jpg?69309	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-1375693947.jpg	(from http://www.sheng-fa.com.tw/product-detail-183377.html)
10:15:27	72768/72768	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137553.jpg?86109970	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375536b8f.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:28	460197/460197	---M--	200	added ('OK')	image/jpeg	etag:%224cc9d18738bc0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137570.jpg?00913	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137570b7d1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183378.html)
10:15:29	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:30	72768/72768	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137553.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137553209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:31	16753/16753	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:32	15954/15954	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:33	13976/13976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:33	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?8407	C:/My%20Websites/1/www.sheng-fa.com.tw/favicon5112.ico	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:34	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:15:42	58229/58229	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137554.jpg?988577372	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13755428f6.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:44	58229/58229	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137554.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13755445c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:45	16753/16753	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755545c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:47	15954/15954	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755645c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:48	13976/13976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755745c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:50	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755845c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:50	16018/16018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755345c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:15:51	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?6392	C:/My%20Websites/1/www.sheng-fa.com.tw/favicon3001.ico	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:00	63419/63419	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137555.jpg?1758326936	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137555759f.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:10	63419/63419	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137555.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375558875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:14	15954/15954	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375568875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:16	152199/152199	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137555.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-1375558875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:16	13976/13976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375578875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:19	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375588875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:20	16018/16018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375538875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:21	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554.jpg?44460	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375548875.jpg	(from http://www.sheng-fa.com.tw/product-detail-183360.html)
10:16:22	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?3368	C:/My%20Websites/1/www.sheng-fa.com.tw/favicon165a.ico	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:32	73935/73935	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137556.jpg?1307759021	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137556360c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:44	73935/73935	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137556.jpg?56488	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137556ac4c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:46	559548/559548	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137553.jpg?56457	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137553209b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183358.html)
10:16:47	13976/13976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557.jpg?56488	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557ac4c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:48	471155/471155	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137554.jpg?44449	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-13755445c0.jpg	(from http://www.sheng-fa.com.tw/product-detail-183359.html)
10:16:49	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558.jpg?56488	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558ac4c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:50	16018/16018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553.jpg?56488	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553ac4c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:51	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554.jpg?56488	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554ac4c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:16:51	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?2280	C:/My%20Websites/1/www.sheng-fa.com.tw/favicondc16.ico	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:16:51	16753/16753	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555.jpg?56488	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555ac4c.jpg	(from http://www.sheng-fa.com.tw/product-detail-183361.html)
10:17:00	63078/63078	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137557.jpg?1227359838	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375574ce1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:02	63078/63078	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137557.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13755701cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:03	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137558.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755801cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:08	16018/16018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755301cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:08	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755401cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:11	16753/16753	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755501cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:12	15954/15954	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13755601cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:17:13	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?8661	C:/My%20Websites/1/www.sheng-fa.com.tw/favicon919d.ico	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:24	72949/72949	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137558.jpg?151120377	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137558f4d1.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:29	16018/16018	---M--	200	added ('OK')	image/jpeg	etag:%224aeab36ddf880%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137553.jpg?44441	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375535b2b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:32	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab370bbf40%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137554.jpg?44441	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375545b2b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:35	16753/16753	---M--	200	added ('OK')	image/jpeg	etag:%224aeab372a43c0%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137555.jpg?44441	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375555b2b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:35	72949/72949	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37951380%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137558.jpg?44441	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375585b2b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:38	15954/15954	---M--	200	added ('OK')	image/jpeg	etag:%224aeab3748c840%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137556.jpg?44441	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375565b2b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:38	13976/13976	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137557.jpg?44441	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-1375575b2b.jpg	(from http://www.sheng-fa.com.tw/product-detail-183363.html)
10:17:51	76748/76748	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa33687640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137564.jpg?1058326912	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-1375649389.jpg	(from http://www.sheng-fa.com.tw/product-detail-183372.html)
10:17:52	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22530e6dda8ecc0%22	http://www.sheng-fa.com.tw/favicon.ico?8232	C:/My%20Websites/1/www.sheng-fa.com.tw/favicone61e.ico	(from http://www.sheng-fa.com.tw/product-detail-183372.html)
10:18:01	458041/458041	---M--	200	added ('OK')	image/jpeg	etag:%224aeab37768f00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-137557.jpg?78269	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photooriginal-5404-13755701cd.jpg	(from http://www.sheng-fa.com.tw/product-detail-183362.html)
10:18:12	276008/276008	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225591c703fdef7%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/system/og.jpg?1998486953	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/system/ogcd31.jpg	(from http://www.sheng-fa.com.tw/03.html)
10:18:14	76748/76748	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa33687640%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-137564.jpg?44906	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photobig-5404-13756466f6.jpg	(from http://www.sheng-fa.com.tw/product-detail-183372.html)
10:18:14	12722/12722	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa33963d00%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137565.jpg?44906	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13756566f6.jpg	(from http://www.sheng-fa.com.tw/product-detail-183372.html)
10:18:16	8871/8871	---M--	200	added ('OK')	image/jpeg	etag:%224cc9d1b9c4300%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137566.jpg?44906	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13756666f6.jpg	(from http://www.sheng-fa.com.tw/product-detail-183372.html)
10:18:16	10517/10517	---M--	200	added ('OK')	image/jpeg	etag:%224aeaa33d34600%22	http://www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-137567.jpg?44906	C:/My%20Websites/1/www.sheng-fa.com.tw/templates/cache/5404/images/products/photosmall-5404-13756766f6.jpg	(from http://www.sheng-fa.com.tw/product-detail-183372.html)
10:18:16	12990/12990	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2002:18:15%20GMT	http://www.sheng-fa.com.tw/product-detail-183373.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183373.html	(from http://www.sheng-fa.com.tw/03.html)
10:18:17	12998/12998	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Mar%202018%2002:18:15%20GMT	http://www.sheng-fa.com.tw/product-detail-183374.html	C:/My%20Websites/1/www.sheng-fa.com.tw/product-detail-183374.html	(from http://www.sheng-fa.com.tw/03.html)
